web-scraper-order,web-scraper-start-url,page,url,imgSrc,name,description
1621182531-326,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-06-20/200850512066_2d5e268a3b71c87f969c_96.png,Zapier,Easy automation for busy people
1621182440-25,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2020-09-01/1334593486421_36a8161fac8bfcf1b8f1_96.png,QuickQuiz,"Easily create, manage, and deploy quizzes directly through Slack!"
1621182538-347,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Next,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=2,https://avatars.slack-edge.com/2019-01-30/536852289265_7ff5b59d4db5627841b7_96.png,Workstreams,Workflow & Kanban task management for distributed teams
1621182440-21,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2020-05-08/1135856749840_48d78f28d91d6ab9df92_96.png,Revealbot,Digital ads automation & marketing reports in Slack.
1621182446-29,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-04-02/1044736858663_270e00ae575477fa4a0e_96.png,UptimeBot,Website monitoring and incident response right in your Slack!
1621182574-470,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://avatars.slack-edge.com/2019-04-15/608395662292_64108f1a3c1056b0d3c7_96.png,Dropbox,Connect Dropbox to your Slack workspace to easily share content and conversations between both platforms.
1621182446-34,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2019-11-15/835716285956_cc10ddcd251d9fcd4d19_96.png,Lingvanex: Language Translation Bot,"Translate messages, files, websites in channels with 112 languages and dictionary for international teams communication and office work"
1621182603-561,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2019-12-30/877566572979_58387728d7c832b6b9e1_96.png,Zoho Recruit,"Built to provide diverse, end-to-end hiring solutions."
1621182610-589,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2017-09-07/238810648614_7050c90574e7f953aa42_96.png,Donut,"Connect around the watercooler, anywhere"
1621182566-432,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2016-09-12/78649487781_23a78294a23ca53e1fb5_96.png,Nikabot Time Tracking,Easy Time Tracking in Slack
1621182610-590,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2020-03-04/972212402753_8a6e3197c49313ec131a_96.png,Microsoft Teams Calls,Start and join Teams video calls directly from Slack
1621182610-578,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Previous,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=1,https://avatars.slack-edge.com/2018-11-30/493753869479_4b703f4119efe3d7d0ff_96.png,Jira Cloud,Easily connect Jira Cloud projects to your Slack channels
1621182524-301,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-11-03/1498490651296_053fea7a3e0afc3a4e7f_96.png,PMAlerts,"A social listening tool. When someone mentions _______ on _______, alert me via Slack."
1621182486-181,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-09-20/755722965747_4de96976d96c38c21146_96.png,Gratitudely,Gratitude wall: Improve well-being with a shared gratitude journal for your team.
1621182460-101,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2021-03-10/1840656191557_8b60feedbb876f6eef7b_96.jpg,Guru,Guru's Slack integration brings company information right into your Slack console
1621182505-233,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2021-01-22/1677915089857_b69b5ea9330f680a98b9_96.png,Zoho Mail,"Automatically send emails to channels, discuss and respond to them right from Slack."
1621182531-341,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-04-15/1088307881504_5d41c65f1d58ab969c5b_96.png,HubSpot,"Marketing, sales and customer service software that starts free to help you grow better."
1621182545-379,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/80588/img/services/rss_96.png,RSS,Automatically syndicated site content.
1621182617-602,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=3,https://avatars.slack-edge.com/2021-04-19/1991487536881_c842d863f28b6e2acbfb_96.png,Calendly,Access and share your Calendly links without leaving Slack
1621182531-332,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2020-04-27/1094107866404_420cddbc5de50dc37644_96.png,Doodle Bot,Find the best time to meet with teams inside and outside Slack
1621182531-331,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2019-05-01/626148669510_848578d4c3743d545733_96.png,OneDrive and SharePoint,"Search, share and preview your OneDrive & SharePoint Online files right from Slack"
1621182545-389,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-05-10/361581500802_805517e7bd209d4189d4_96.png,Teamline,🚩 The simple project management tool for Slack
1621182545-383,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2021-02-09/1730367132018_43f8f38b9659ddef2131_96.png,Slack for Gmail,Send emails into Slack to discuss them with your teammates.
1621182452-61,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Previous,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=1,https://avatars.slack-edge.com/2017-03-16/155726094580_dd3cc512d775d73a4501_96.png,SurveyMonkey,Send quick polls and collaborate on surveys.
1621182468-129,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=2,https://avatars.slack-edge.com/2021-01-03/1609097634082_652ae47f9dc5c225c6ed_96.png,Finisher,Organize your team's tasks into streamlined visual workflows and checklists
1621182440-6,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2017-03-16/155726094580_dd3cc512d775d73a4501_96.png,SurveyMonkey,Send quick polls and collaborate on surveys.
1621182595-529,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://a.slack-edge.com/602dd9/img/plugins/channel_email_address/service_96.png,Email,Send emails directly to a channel in Slack.
1621182595-537,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2019-11-25/848832123680_64c47103e3082b32c4fe_96.png,AWS Chatbot,ChatOps for AWS
1621182440-8,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2018-10-25/463623291296_f97ffc769c9b1fd4297f_96.png,"MailClark, email for teams","Gmail, Outlook, Facebook, Twitter — Shared Inbox in Slack"
1621182531-321,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2021-02-01/1725636648368_d0b4f2eca0834b833cb6_96.png,Google Calendar,"See your schedule, respond to invites, and get event updates."
1621182460-97,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-06-17/661699986145_7dc9369eb48c8f779b3f_96.png,NAVITIME for Slack,Global transit search app
1621182446-36,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,Next,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots?page=2,https://avatars.slack-edge.com/2020-02-10/947294523047_8e8d1f9212d1d7a6d073_96.png,ToDoBot,All your tasks and to-dos in Slack
1621182574-485,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Previous,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2016-08-04/66215376118_d2af8373ada291e57ebb_96.png,AttendanceBot,"PTOs, time tracking, and shift planning for remote teams"
1621182531-319,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2017-08-04/221756642528_4922bf5e3a4d9e4f80fd_96.png,Trello,Collaborate on Trello projects without leaving Slack.
1621182524-299,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-07-25/1269314077460_43dfa99fcc96ee299fa4_96.png,Luna,Timezone converter for the distributed team
1621182524-307,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-01-21/915799422757_10c05380dd99a19d082b_96.png,Gather,Workflow Builder for People Operations
1621182440-4,https://gangchanger.slack.com/apps/category/At0EFT6813-brilliant-bots,,,https://avatars.slack-edge.com/2018-11-30/493753869479_4b703f4119efe3d7d0ff_96.png,Jira Cloud,Easily connect Jira Cloud projects to your Slack channels
1621182531-330,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://a.slack-edge.com/80588/img/services/rss_96.png,RSS,Automatically syndicated site content.
1621182566-458,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-12-08/1550800331062_bbe4ee742e12ef68316f_96.jpg,Cheersly,"Employee engagement and peer recognition platform to build cheerful teams, conduct anonymous polls and share feedback."
1621182524-300,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=7,https://avatars.slack-edge.com/2020-03-02/968565349073_fd868513e2f06d2f2e6a_96.png,Forms,Create and manage forms in Slack!
1621182603-556,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,Next,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured?page=2,https://avatars.slack-edge.com/2020-08-21/1315797593731_b705f5ec6a4283a53600_96.png,Lucidspark,Brainstorm and collaborate with your team
1621182531-342,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://avatars.slack-edge.com/2017-03-27/159746031889_77753ab40a2fa603bd53_96.png,InVision App,Streamline your design workflow by bringing the feedback process right into Slack.
1621182486-175,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2020-10-01/1398808647589_792b0a1336f4e089e8e7_96.png,Trainual,Turn everyday conversations into training opportunities
1621182531-323,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,,,https://a.slack-edge.com/80588/img/plugins/gcalendar/service_96.png,Google Calendar for Team Events,A shared calendar for your team.
1621182545-367,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://a.slack-edge.com/dc483/img/plugins/giphy/service_96.png,Giphy,An online library of animated GIFs
1621182460-109,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2019-03-26/586879206272_70bedbd07a354724ad2a_96.png,Task Reminder (Link Reminder),"Automatically creates and follows up with tasks, saving you time and energy"
1621182559-429,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2021-01-25/1680548373876_08bcd7da61f0761d9dcd_96.png,PagerDuty,Spend less time reacting to incidents and more time developing for the future.
1621182545-371,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://avatars.slack-edge.com/2020-05-09/1112549471909_7543dde099089941d3c3_96.png,Simple Poll,Create simple polls and surveys in Slack
1621182566-449,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,Next,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home?page=2,https://avatars.slack-edge.com/2020-11-07/1469989147543_f210e793c90b1454ea00_96.png,Evergreen,Give recognition to colleagues and plant real trees 🌳
1621182505-245,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=5,https://avatars.slack-edge.com/2021-03-03/1828254066977_4d81ea5d46772b0a2335_96.jpg,Junction,Share and view interests to drive engagement with co-workers
1621182486-183,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,Next,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy?page=3,https://avatars.slack-edge.com/2019-12-12/871453812149_5be713e40f5b140154d9_96.png,Max,"Max is a fun, modern AI Assistant for workplace culture."
1621182559-415,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2021-02-09/1730367132018_43f8f38b9659ddef2131_96.png,Slack for Gmail,Send emails into Slack to discuss them with your teammates.
1621182595-523,https://gangchanger.slack.com/apps/category/At0EFWTR6D-featured,,,https://avatars.slack-edge.com/2019-04-15/608395662292_64108f1a3c1056b0d3c7_96.png,Dropbox,Connect Dropbox to your Slack workspace to easily share content and conversations between both platforms.
1621182545-366,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps,Previous,https://gangchanger.slack.com/apps/category/At64BY3G3F-essential-apps?page=1,https://slack-files2.s3-us-west-2.amazonaws.com/avatars/2018-07-23/403895177205_5bba247da24a9129c161_96.png,Zendesk,"View, create, and take action on support tickets from any Slack channel"
1621182559-411,https://gangchanger.slack.com/apps/category/AtVCT88N5T-working-from-home,,,https://avatars.slack-edge.com/2018-11-30/493753869479_4b703f4119efe3d7d0ff_96.png,Jira Cloud,Easily connect Jira Cloud projects to your Slack channels
1621182460-99,https://gangchanger.slack.com/apps/category/At0EFT67V3-new-noteworthy,,,https://avatars.slack-edge.com/2016-03-10/26013586210_cbd6d8d48339aeb0da03_96.png,Live Chat,Live Chat with visitors right from Slack
