web-scraper-order,url,name,imgSrc,ratecount,description,pricTag
1619774264-4304,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=21&pricing=all&requirements=off&sort_by=relevance,Bundle Builder,https://cdn.shopify.com/app-store/listing_images/ef9cab02e43da7e2497e1e662254d881/icon/CNO/s7P0lu8CEAE=.png?height=72&width=72,176,Sell more with custom product bundles and gift boxes,Free plan available
1619774230-4051,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=32&pricing=all&requirements=off&sort_by=relevance,One Click Social Login,https://cdn.shopify.com/app-store/listing_images/492da9579bfc706e736a9935b163a871/icon/CIKp1s30lu8CEAE=.png?height=72&width=72,303,Automatic login and signup integration with social networks,15-day free trial
1619774227-4024,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=33&pricing=all&requirements=off&sort_by=relevance,Orderify,https://cdn.shopify.com/app-store/listing_images/d7c794978cbd8a2db20ab294c0fea0a3/icon/CMWNkbP0lu8CEAE=.png?height=72&width=72,182,"Let customers edit, cancel and reorder instantly",30-day free trial
1619774267-4343,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=20&pricing=all&requirements=off&sort_by=relevance,Customer Fields,https://cdn.shopify.com/app-store/listing_images/be9f46fe70870efa191a9c0eab91d5f4/icon/CKn6g4XmgPACEAE=.jpeg?height=72&quality=90&width=72,242,"Registration forms, customer accounts, and account approval.",14-day free trial
1619774298-4566,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=10&pricing=all&requirements=off&sort_by=relevance,Secomapp: Promotion Popup,https://cdn.shopify.com/app-store/listing_images/1a832d856ee0025f64a5a44ce5932ccc/icon/CLq6wML0lu8CEAE=.png?height=72&width=72,681,Reduce abandoned carts and promote all significant event,Free
1619774324-4798,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=1&pricing=all&requirements=off&sort_by=relevance,Fera Product Reviews App,https://cdn.shopify.com/app-store/listing_images/4b6b591765c9b36332c4e599aea727c6/icon/COWD1Nr0lu8CEAE=.png?height=72&width=72,3210,"Beautiful product reviews, photo reviews & video reviews",Free plan available
1619774318-4730,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=3&pricing=all&requirements=off&sort_by=relevance,Omnisend Email Marketing,https://cdn.shopify.com/app-store/listing_images/9b0c952ebdfd9d278f559665ecf48f5c/icon/CIW6vsP0lu8CEAE=.png?height=72&width=72,3883,Sell More with Email & SMS Marketing Automation,Free to install
1619774321-4769,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=2&pricing=all&requirements=off&sort_by=relevance,Infinite Options,https://cdn.shopify.com/app-store/listing_images/52dd8791d661a97a8215f93347889de6/icon/CPq6kNn0lu8CEAE=.jpg?height=72&quality=90&width=72,3356,"Product options, swatches, input fields, bundling + more!",14-day free trial
1619773945-1775,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=127&pricing=all&requirements=off&sort_by=relevance,Press Kit Builder,https://cdn.shopify.com/app-store/listing_images/46ab5d0a238ed89d5beaae54acfbb56e/icon/CNzuqb30lu8CEAE=.png?height=72&width=72,107,Create a professional press kit for your business,7-day free trial
1619774212-3895,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=38&pricing=all&requirements=off&sort_by=relevance,Advanced Shipping Manager,https://cdn.shopify.com/app-store/listing_images/3a64093bf64a57e9a9f5f4b04a78e16a/icon/CKbV8sb0lu8CEAE=.png?height=72&width=72,212,Accurate Shipping Rates for Online Stores,7-day free trial
1619774255-4226,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=24&pricing=all&requirements=off&sort_by=relevance,Dcode ? Discount codes in Cart,https://cdn.shopify.com/app-store/listing_images/8f89940fd7bc899c4ad36102bb59c8d3/icon/CNPCpbj0lu8CEAE=.png?height=72&width=72,166,Allow customers to enter discount codes before checkout,Free plan available
1619773996-2166,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=110&pricing=all&requirements=off&sort_by=relevance,Showcase ? Shop Instagram,https://cdn.shopify.com/app-store/listing_images/7a908c9c2a6eb6fff23cacfb3a6a98f0/icon/CJfoncL0lu8CEAE=.png?height=72&width=72,266,"Stunning Instagram Galleries, Designed to Sell",Free plan available
1619774309-4664,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,Back In Stock: Customer Alerts,https://cdn.shopify.com/app-store/listing_images/08346a36a0a313120feec14003bedbc3/icon/CK2s8bL0lu8CEAE=.png?height=72&width=72,403,Notify your customers when products are restocked: Email & SMS,Free plan available
1619774270-4368,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=19&pricing=all&requirements=off&sort_by=relevance,I Agree To Terms ? Best Seller,https://cdn.shopify.com/app-store/listing_images/073477892918b9a525797798e724acbb/icon/CLH30bf0lu8CEAE=.jpg?height=72&quality=90&width=72,255,Easily add a Terms And Condition Checkbox to your cart page,$1.99/month
1619774123-3206,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=67&pricing=all&requirements=off&sort_by=relevance,Bold Bundles ? Product Bundles,https://cdn.shopify.com/app-store/listing_images/44809ed898b26c42e74ffaee6801723f/icon/CPzX9qX0lu8CEAE=.png?height=72&width=72,616,Bundles & Buy One Get One App.,14-day free trial
1619774309-4680,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,Vimeo Create ? Video Maker,https://cdn.shopify.com/app-store/listing_images/c2fef160546fe3123ea86075e7b2b053/icon/CN7+07n0lu8CEAE=.png?height=72&width=72,626,Turn your Product Photos into Stunning Videos that Sell!,Free
1619774105-3065,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=73&pricing=all&requirements=off&sort_by=relevance,POWR Comments + Reviews,https://cdn.shopify.com/app-store/listing_images/fda202310f16502b6c5c4ed5f47cb2ae/icon/CJC0mbP0lu8CEAE=.jpg?height=72&quality=90&width=72,126,"Collect product reviews, testimonials, comments & ratings",Free plan available
1619774258-4256,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=23&pricing=all&requirements=off&sort_by=relevance,Stocky,https://cdn.shopify.com/app-store/listing_images/2c3e75a5cc00f53379485a2d0455d265/icon/CMes2sX0lu8CEAE=.png?height=72&width=72,193,Inventory Management for Shopify POS Pro,Free to install
1619774258-4271,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=23&pricing=all&requirements=off&sort_by=relevance,eBay Professional Importer,https://cdn.shopify.com/app-store/listing_images/2a201c1e8d8a4dfa803489bb35946533/icon/CPj9prL0lu8CEAE=.jpg?height=72&quality=90&width=72,253,Import From eBay Seller Account With Real-Time Inventory Sync,Free to install
1619773846-962,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=160&pricing=all&requirements=off&sort_by=relevance,Findify Search & Personalize,https://cdn.shopify.com/app-store/listing_images/2ce63c8f5058b312d359ff2bf9c9b6a4/icon/CLLFz7z0lu8CEAE=.png?height=72&width=72,237,Enterprise-grade search and personalization used by top brands,14-day free trial
1619774252-4224,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=25&pricing=all&requirements=off&sort_by=relevance,tawk.to Live Chat,https://cdn.shopify.com/app-store/listing_images/377387c5d34625a5a245473a06d09750/icon/CIeh3cf0lu8CEAE=.png?height=72&width=72,216,Free Messaging App to Monitor & Chat with site Visitors,Free
1619774321-4762,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=2&pricing=all&requirements=off&sort_by=relevance,Yotpo Product Reviews & Photos,https://cdn.shopify.com/app-store/listing_images/659062da3dcade1068da9e28c3d120c5/icon/CKyE4bztp+8CEAE=.png?height=72&width=72,2987,"Collect product reviews, photo reviews, site reviews & ratings",Free plan available
1619774182-3670,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=48&pricing=all&requirements=off&sort_by=relevance,VolumeBoost ? Volume Discount,https://cdn.shopify.com/app-store/listing_images/4e727b116c52124e8c7d108f44618e11/icon/CIzUrMDqm/ACEAE=.png?height=72&width=72,790,"Volume Discount, Quantity Breaks & Discounted Pricing Rule App",14-day free trial
1619774309-4658,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,Discount Spin Wheel Exit Popup,https://cdn.shopify.com/app-store/listing_images/ecf7e45b283a035752e76445be592a42/icon/CJ+Do6v0lu8CEAE=.png?height=72&width=72,462,"Spin to win Sales discount code game, Exit intent Email pop up",Free plan available
1619774309-4663,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,UFE Cross Sell & Upsell Bundle,https://cdn.shopify.com/app-store/listing_images/4ae53327b3afd36c9972e851101392c6/icon/CNKwma30lu8CEAE=.png?height=72&width=72,458,"Post Purchase w/ One Click Upsell funnel, Volume Discounts etc",Free to install
1619773756-284,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=189&pricing=all&requirements=off&sort_by=relevance,Abandon Aid,https://cdn.shopify.com/app-store/listing_images/db20ba2f73d5573c9ae36a449d47929e/icon/CMb1hr30lu8CEAE=.png?height=72&width=72,205,"Prevent cart abandonment! Simple, powerful and smart!",7-day free trial
1619774304-4619,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=8&pricing=all&requirements=off&sort_by=relevance,Email Pop up Spin Wheel Popups,https://cdn.shopify.com/app-store/listing_images/6d361f5d4481d7e713c5ab99f0cea45f/icon/CObm4q2O5e8CEAE=.png?height=72&width=72,276,"HIGHEST CONVERTING Exit Intent, Spin the Wheel Discounts Popup",Free plan available
1619774294-4550,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=11&pricing=all&requirements=off&sort_by=relevance,Spin Wheel ? Email Pop Ups,https://cdn.shopify.com/app-store/listing_images/ea7da5935c92276944090810897e4901/icon/CMfSq9/0lu8CEAE=.jpg?height=72&quality=90&width=72,124,"Grow Sales with Spin Wheel, Spin to Win & Email Pop Ups",Free plan available
1619774239-4119,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=29&pricing=all&requirements=off&sort_by=relevance,One?Click Checkout,https://cdn.shopify.com/app-store/listing_images/3628e3596a07e60fe1c2ad323e867d5b/icon/CLv47Kv0lu8CEAE=.jpg?height=72&quality=90&width=72,146,Fast Checkout: Buy Now & Skip to Checkout. Add to Cart Button,Free plan available
1619774321-4764,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=2&pricing=all&requirements=off&sort_by=relevance,PushOwl Web Push Notification,https://cdn.shopify.com/app-store/listing_images/62a4f829cd277d0296259f678226ae19/icon/CNiW+8v0lu8CEAE=.png?height=72&width=72,1533,Abandoned Cart Recovery & Push Notifications,Free to install
1619774197-3783,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=43&pricing=all&requirements=off&sort_by=relevance,SMS Marketing,https://cdn.shopify.com/app-store/listing_images/afe857bdba28c09af6327b4f82f3cc98/icon/CLbt2s70lu8CEAE=.png?height=72&width=72,138,"SMS Abandoned Carts, Winback, & Campaigns ? 35X ROI guaranteed",14-day free trial
1619774276-4411,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=17&pricing=all&requirements=off&sort_by=relevance,Related Products | Also Bought,https://cdn.shopify.com/app-store/listing_images/23bb08246f1fb1cc8cb58ff9fa08452f/icon/CMf3xrH0lu8CEAE=.png?height=72&width=72,244,"Frequently Bought Together, Related Products, Recommendation",Free plan available
1619774301-4597,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=9&pricing=all&requirements=off&sort_by=relevance,Clicksit Return Center,https://cdn.shopify.com/app-store/listing_images/5c0356a247c3bbca94d205e5ed371e80/icon/CNv7mcL0lu8CEAE=.png?height=72&width=72,314,Customer return management,Free to install
1619774179-3637,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=49&pricing=all&requirements=off&sort_by=relevance,WC Fulfillment Print on Demand,https://cdn.shopify.com/app-store/listing_images/69b21759a5dc4799a0fe2fe8b4bbfdf4/icon/CKetxcv0lu8CEAE=.jpg?height=72&quality=90&width=72,412,The easiest way to create and sell Print on Demand products.,Free to install
1619774224-3986,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=34&pricing=all&requirements=off&sort_by=relevance,"SEO Site Audit, fix SEO issues",https://cdn.shopify.com/app-store/listing_images/c4d936fe1e826d772381383a2fb0a7b4/icon/CN2Wq8z0lu8CEAE=.png?height=72&width=72,185,"Improve your SEO, Marketing & Shopping experience!",Free
1619774239-4105,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=29&pricing=all&requirements=off&sort_by=relevance,Cross Sell Related Products,https://cdn.shopify.com/app-store/listing_images/31b9a82b0fea117bb75119cc03506e07/icon/CN2Bg730lu8CEAE=.png?height=72&width=72,848,Recommended product cross sells and upsells help increase AOV,Free plan available
1619774141-3340,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=61&pricing=all&requirements=off&sort_by=relevance,Wishlist @ $2,https://cdn.shopify.com/app-store/listing_images/34ae0275ebf361b3f6135ce614b37b6e/icon/CMeP5cL0lu8CEAE=.png?height=72&width=72,169,Feature packed Wishlist at affordable cost,14-day free trial
1619774315-4709,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=4&pricing=all&requirements=off&sort_by=relevance,Tidio ? Live Chat & Chatbots,https://cdn.shopify.com/app-store/listing_images/c9308d01d0e596807cd697bab16009a1/icon/CMjbj7f0lu8CEAE=.png?height=72&width=72,1081,Live chat boosted with Chatbots and Marketing Automation,Free plan available
1619774255-4241,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=24&pricing=all&requirements=off&sort_by=relevance,TRUST,https://cdn.shopify.com/app-store/listing_images/af05c8ff22a5fdbfb1ddf531dddccc33/icon/CKWJg7L0lu8CEAE=.png?height=72&width=72,870,"Free trust badges and review tools, proven to increase sales",Free plan available
1619774309-4657,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=6&pricing=all&requirements=off&sort_by=relevance,Ali Reviews Product Review App,https://cdn.shopify.com/app-store/listing_images/505a3762bb36def119e5a94c67efd1f3/icon/CJOv9OKyy+8CEAE=.png?height=72&width=72,141,"Photo Review Emails, Site Reviews, Aliexpress Review Importer.",Free
1619774242-4136,https://apps.shopify.com/browse/all?app_integration_pos=off&app_integration_shopify_checkout=off&page=28&pricing=all&requirements=off&sort_by=relevance,Custom Product Options,https://cdn.shopify.com/app-store/listing_images/d284d8422cb270eb94bb7c254884e959/icon/CO7g2Mz0lu8CEAE=.png?height=72&width=72,244,Add unlimited product options! Now with live product preview!,7-day free trial
